person_id,id,name,character,role
102700,tm4919,Ralph Morgan,Anthony Lawrence,ACTOR
151843,tm4919,Tala Birell,Maxine,ACTOR
58339,tm4919,Wanda McKay,Patricia Lawrence,ACTOR
457704,tm4919,Terry Frost,Bob Blake,ACTOR
33404,tm4919,Glenn Strange,Giant,ACTOR
14767,tm4919,Alexander Pollard,Butler,ACTOR
137455,tm4919,Sam Flint,Dr. Adams,ACTOR
124433,tm4919,Sam Newfield,,DIRECTOR
150889,tm110888,George Murphy,Jerry Jones,ACTOR
49033,tm110888,Joan Leslie,Eileen Dibble,ACTOR
45716,tm110888,George Tobias,Maxie Twardofsky,ACTOR
20169,tm110888,Alan Hale,Sergeant McGee,ACTOR
151463,tm110888,Charles Butterworth,Eddie Dibble,ACTOR
151464,tm110888,Dolores Costello,Mrs. Davidson,ACTOR
69530,tm110888,Una Merkel,Rose Dibble,ACTOR
71733,tm110888,Stanley Ridges,John Davidson,ACTOR
49036,tm110888,Rosemary DeCamp,Ethel Jones,ACTOR
27183,tm110888,Ruth Donnelly,Mrs. O'Brien,ACTOR
61172,tm110888,Dorothy Peterson,Mrs. Nelson,ACTOR
49038,tm110888,Frances Langford,Herself,ACTOR
151465,tm110888,Gertrude Niesen,World War One Vocalist,ACTOR
151466,tm110888,Kate Smith,Herself,ACTOR
70006,tm110888,Ronald Reagan,Johnny Jones,ACTOR
151467,tm110888,Joe Louis,Joe Louis,ACTOR
63998,tm110888,Irving Berlin,Irving Berlin (uncredited),ACTOR
56736,tm110888,Dan Dailey,Soldier (uncredited),ACTOR
13380,tm110888,Richard Farnsworth,Soldier (uncredited),ACTOR
74027,tm110888,Gary Merrill,Backstage MP on Right (uncredited),ACTOR
64562,tm110888,Gene Nelson,Soldier (uncredited),ACTOR
28848,tm110888,Hayden Rorke,Soldier / Stage Manager (uncredited),ACTOR
1151755,tm110888,James Cross,Stump,ACTOR
14797,tm110888,Michael Curtiz,,DIRECTOR
121016,tm119274,Jack Buetel,Billy the Kid,ACTOR
31438,tm119274,Jane Russell,Rio McDonald,ACTOR
13301,tm119274,Thomas Mitchell,Pat Garrett,ACTOR
27571,tm119274,Walter Huston,Doc Holliday,ACTOR
561308,tm119274,Mimi Aguglia,Guadalupe,ACTOR
32280,tm119274,Joe Sawyer,Charley Woodruff,ACTOR
137711,tm119274,Gene Rizzi,Stranger,ACTOR
205966,tm119274,Bobby Callahan,Boy (uncredited),ACTOR
14748,tm119274,Martín Garralaga,Mike the Waiter (uncredited),ACTOR
24129,tm119274,Ben Johnson,Deputy (uncredited),ACTOR
27198,tm119274,Dickie Jones,Boy (uncredited),ACTOR
138121,tm119274,Cecil Kellogg,Deputy (uncredited),ACTOR
21366,tm119274,Ethan Laidlaw,Deputy (uncredited),ACTOR
60250,tm119274,Ted Mapes,Deputy (uncredited),ACTOR
27311,tm119274,William Newell,Drunken Cowboy (uncredited),ACTOR
27572,tm119274,Emory Parnell,Dolan (uncredited),ACTOR
47776,tm119274,Edward Peil Sr.,Swanson (uncredited),ACTOR
212884,tm119274,Wallace Reid Jr.,Townsman (uncredited),ACTOR
36183,tm119274,Julian Rivero,Pablo (uncredited),ACTOR
41706,tm119274,Lee Shumway,Card Dealer (uncredited),ACTOR
566257,tm119274,William Steele,Deputy (uncredited),ACTOR
13418,tm119274,Harry Strang,Townsman at Sheriff's Office (uncredited),ACTOR
571759,tm119274,Frank Ward,Boy (uncredited),ACTOR
28508,tm119274,Pat West,Bartender (uncredited),ACTOR
214216,tm119274,Howard Hughes,,DIRECTOR
25629,tm164354,John Wayne,John Higgins,ACTOR
155612,tm164354,Lucile Browne,Bess Matthews,ACTOR
134053,tm164354,LeRoy Mason,Joe Dickson,ACTOR
134149,tm164354,Fern Emmett,Aunt Martha Hubbard,ACTOR
100231,tm164354,George 'Gabby' Hayes,Sheriff Ed Williams,ACTOR
219906,tm164354,Jay Wilsey,Blackie Martin,ACTOR
27275,tm164354,John Ince,Blacksmith Bob,ACTOR
27323,tm164354,Henry Roquemore,Dance MC,ACTOR
154661,tm164354,Jack Duffy,Jake Abernathy,ACTOR
138421,tm164354,Robert N. Bradbury,,DIRECTOR
64938,tm6408,Dolores del Río,Luana,ACTOR
57716,tm6408,Joel McCrea,Johnny Baker,ACTOR
25022,tm6408,John Halliday,Mac,ACTOR
153567,tm6408,Richard 'Skeets' Gallagher,Chester,ACTOR
74673,tm6408,Bert Roach,Hector,ACTOR
60481,tm6408,Lon Chaney Jr.,Thornton,ACTOR
27216,tm6408,Wade Boteler,Capitaine Johnson,ACTOR
154559,tm6408,Arnold Gray,Walker,ACTOR
155103,tm6408,Reginald Simpson,O'Fallon,ACTOR
580157,tm6408,Napoleon Pukui,The King,ACTOR
212861,tm6408,Agostino Borgato,Medicine Man,ACTOR
580158,tm6408,Sofia Ortega,Mahumahu,ACTOR
79611,tm6408,King Vidor,,DIRECTOR
24127,tm997,Edmond O'Brien,Jimmy Stevens,ACTOR
175585,tm997,Wanda Hendrix,Jean Madison,ACTOR
58851,tm997,Rudy Vallee,Peter Pedigrew,ACTOR
106285,tm997,Johnny Sands,Eddie Hoff,ACTOR
58054,tm997,Steve Brodie,Mike O'Halloran,ACTOR
37053,tm997,Richard Erdman,Oliver 'Ollie' Bonelli,ACTOR
102391,tm997,Hillary Brooke,Shirley Pedigrew,ACTOR
130288,tm997,Richard Lane,Marty Gruber,ACTOR
105983,tm997,Garry Owen,Watson Jones,ACTOR
71924,tm997,Fred Essler,Benny,ACTOR
61642,tm997,Albert S. Rogell,,DIRECTOR
16852,tm7905,Jackie Cooper,Larry Kelly,ACTOR
29629,tm7905,Robert Warwick,Tim Kelly,ACTOR
153740,tm7905,Lucy Gilman,Julia Davis,ACTOR
105587,tm7905,Louise Lorimer,Mrs. Kelly,ACTOR
153741,tm7905,Tommy Wonder,Bill Davis,ACTOR
41672,tm7905,Selmer Jackson,Judge Davis,ACTOR
102105,tm7905,Betty Blythe,Mrs. Davis,ACTOR
153742,tm7905,Huntley Gordon,Principal,ACTOR
14744,tm7905,Herbert Evans,Butler,ACTOR
138185,tm7905,William Gould,District Attorney,ACTOR
153458,tm7905,Jack Kennedy,Sergeant,ACTOR
153743,tm7905,Bobby Stone,Salvatore,ACTOR
152924,tm7905,Hooper Atchley,Sammy Trip,ACTOR
27249,tm7905,Joe Devlin,Officer Jim,ACTOR
27260,tm7905,Byron Foulger,District Attorney's Secretary,ACTOR
27262,tm7905,Jack Gardner,Photographer,ACTOR
37836,tm7905,Harry Harvey,Reporter,ACTOR
152745,tm7905,Bradley Metcalfe,Arthur,ACTOR
47776,tm7905,Edward Peil Sr.,Editor,ACTOR
153744,tm7905,Buddy Pepper,Boy,ACTOR
137614,tm7905,William Nigh,,DIRECTOR
45690,tm82402,Bela Lugosi,Dr. Paul Carruthers,ACTOR
134229,tm82402,Suzanne Kaaren,Mary Heath,ACTOR
132381,tm82402,Dave O'Brien,Johnny Layton,ACTOR
152854,tm82402,Guy Usher,Henry Morton,ACTOR
221195,tm82402,Yolande Donlan,Maxine,ACTOR
27281,tm82402,Donald Kerr,'One-Shot' McGuire,ACTOR
60954,tm82402,Edmund Mortimer,Martin Heath,ACTOR
151980,tm82402,Gene O'Donnell,Don Morton,ACTOR
571986,tm82402,Alan Baldwin,Tommy Heath,ACTOR
470831,tm82402,John Ellis,Roy Heath,ACTOR
69471,tm82402,Arthur Q. Bryan,Joe McGinty,ACTOR
100261,tm82402,Hal Price,Chief Wilkins,ACTOR
90206,tm82402,John Davidson,Prof. Percival Garland Raines,ACTOR
153365,tm82402,Billy Griffith,Coroner (scenes deleted),ACTOR
250556,tm82402,Wally Rairden,Walter King,ACTOR
132906,tm82402,Jean Yarbrough,,DIRECTOR
53491,tm88502,William Powell,Clarence Day Sr.,ACTOR
53449,tm88502,Irene Dunne,Vinnie Day,ACTOR
23694,tm88502,Elizabeth Taylor,Mary Skinner,ACTOR
57833,tm88502,Edmund Gwenn,Rev. Dr. Lloyd,ACTOR
21687,tm88502,Zasu Pitts,Cousin Cora Cartwright,ACTOR
133822,tm88502,Jimmy Lydon,Clarence Day Jr.,ACTOR
45077,tm88502,Emma Dunn,Margaret,ACTOR
6144,tm88502,Moroni Olsen,Dr. Humphries,ACTOR
58271,tm88502,Elisabeth Risdon,Mrs. Whitehead,ACTOR
266209,tm88502,Derek Scott,Harlan Day,ACTOR
151293,tm88502,Johnny Calkins,Whitney Benjamin Day,ACTOR
60474,tm88502,Martin Milner,John Day,ACTOR
566000,tm88502,Heather Wilde,Annie,ACTOR
14726,tm88502,Monte Blue,The Policeman,ACTOR
57839,tm88502,Mary Field,Nora,ACTOR
79551,tm88502,Clara Blandick,Miss Wiggins,ACTOR
59281,tm88502,Arlene Dahl,Girl at Delmonico's (uncredited),ACTOR
14753,tm88502,Creighton Hale,Mr. Wickersham the Father of Twin Boys (uncredited),ACTOR
14797,tm88502,Michael Curtiz,,DIRECTOR
74185,tm116534,Anthony Veiller,Narrator,ACTOR
821994,tm116534,Ion Antonescu,Self,ACTOR
154377,tm116534,Nikolai Cherkasov,Alexander Nevsky,ACTOR
821995,tm116534,Miklós Horthy,Self,ACTOR
20177,tm116534,Frank Capra,,DIRECTOR
58415,tm116534,Anatole Litvak,,DIRECTOR
191007,tm131498,Colleen Moore,Ella Cinders,ACTOR
138445,tm131498,Lloyd Hughes,Waite Lifter,ACTOR
27289,tm131498,Vera Lewis,Ma Cinders,ACTOR
173505,tm131498,Doris Baker,Lotta Pill,ACTOR
41690,tm131498,Emily Gerdes,Prissy Pill,ACTOR
28719,tm131498,Mike Donlin,Film Studio Gateman,ACTOR
74825,tm131498,Jed Prouty,Mayor,ACTOR
154661,tm131498,Jack Duffy,Fire Chief,ACTOR
74809,tm131498,Harry Allen,Photographer,ACTOR
151517,tm131498,Alfred E. Green,Director,ACTOR
57384,tm131498,D'Arcy Corrigan,Editor,ACTOR
212855,tm131498,Billy Butts,Neighbor Kid (uncredited),ACTOR
2408576,tm131498,John D. Bloss,Child entering movie studio (uncredited),ACTOR
60950,tm131498,E.H. Calvert,Studio Actor (uncredited),ACTOR
153084,tm131498,Russell Hopton,Studio Actor (uncredited),ACTOR
2408710,tm131498,Audrey Howell,Child entering movie studio (uncredited),ACTOR
211038,tm131498,Harry Langdon,Himself (uncredited),ACTOR
1259030,tm131498,Malcolm Sebastian,Neighbor Kid (uncredited),ACTOR
459787,tm131498,Buddy Smith,Neighbor Kid (uncredited),ACTOR
60266,tm131498,Chief Yowlachie,Indian with Cigar (uncredited),ACTOR
151517,tm131498,Alfred E. Green,,DIRECTOR
54401,tm84154,Gary Cooper,Long John Willoughby,ACTOR
50957,tm84154,Barbara Stanwyck,Ann Mitchell,ACTOR
27176,tm84154,Edward Arnold,D.B. Norton,ACTOR
25632,tm84154,Walter Brennan,The Colonel,ACTOR
40704,tm84154,Spring Byington,Mme Mitchell,ACTOR
28775,tm84154,James Gleason,Henry Connell,ACTOR
28501,tm84154,Gene Lockhart,Mayor Lovett,ACTOR
74887,tm84154,Rod La Rocque,Ted Sheldon,ACTOR
13331,tm84154,Irving Bacon,Beany,ACTOR
23834,tm84154,Regis Toomey,Bert Hansen,ACTOR
58854,tm84154,J. Farrell MacDonald,'Sourpuss',ACTOR
100238,tm84154,Warren Hymer,Angelface,ACTOR
133894,tm84154,Harry Holman,Mayor Hawkins,ACTOR
137865,tm84154,Andrew Tombes,Spencer,ACTOR
27186,tm84154,Pierre Watkin,Hammett,ACTOR
27206,tm84154,Stanley Andrews,Weston,ACTOR
74888,tm84154,Mitchell Lewis,Bennett,ACTOR
20172,tm84154,Charles C. Wilson,Charlie Dawson,ACTOR
34183,tm84154,Vaughan Glaser,Governor,ACTOR
5900,tm84154,Sterling Holloway,Dan,ACTOR
63394,tm84154,M.J. Frankovich,Radio Announcer,ACTOR
103851,tm84154,Knox Manning,Radio Announcer,ACTOR
684443,tm84154,John B. Hughes,Radio Announcer,ACTOR
13316,tm84154,Harry Davenport,Former Bulletin Owner (uncredited),ACTOR
27196,tm84154,Ann Doran,Mrs. Hansen (uncredited),ACTOR
22477,tm84154,Franklyn Farnum,(uncredited),ACTOR
25663,tm84154,Pat Flaherty,Mike (uncredited),ACTOR
14166,tm84154,Bess Flowers,Mattie (uncredited),ACTOR
21764,tm84154,Hank Mann,Eddie (uncredited),ACTOR
27306,tm84154,James Millican,Photographer (uncredited),ACTOR
27201,tm84154,Bert Moorhouse,Man at Stadium Rally (uncredited),ACTOR
21785,tm84154,Frank Moran,(uncredited),ACTOR
22474,tm84154,Bert Stevens,Radio Station Audience Member (uncredited),ACTOR
20177,tm84154,Frank Capra,,DIRECTOR
22451,tm138416,Charles Laughton,Henry VIII,ACTOR
27733,tm138416,Robert Donat,Thomas Culpeper,ACTOR
151425,tm138416,Franklin Dyall,Thomas Cromwell,ACTOR
74322,tm138416,Miles Mander,Wriothesley,ACTOR
154316,tm138416,Laurence Hanray,Archbishop Cranmer,ACTOR
103850,tm138416,William Austin,Duke of Cleves,ACTOR
51912,tm138416,John Loder,Peynell,ACTOR
25063,tm138416,Claud Allister,Cornell,ACTOR
598672,tm138416,Gibb McLaughlin,The French Executioner,ACTOR
154453,tm138416,Sam Livesey,The English Executioner,ACTOR
151228,tm138416,Merle Oberon,Anne Boleyn,ACTOR
65703,tm138416,Wendy Barrie,Jane Seymour,ACTOR
22452,tm138416,Elsa Lanchester,Anne of Cleves,ACTOR
138132,tm138416,Binnie Barnes,Katherine Howard,ACTOR
72264,tm138416,Everley Gregg,Katherine Parr,ACTOR
576860,tm138416,Lady Tree,The King's Nurse,ACTOR
154246,tm138416,Frederick Culley,Duke of Norfolk (uncredited),ACTOR
154452,tm138416,Mark Daly,Man (uncredited),ACTOR
564943,tm138416,Toni Edgar-Bruce,Spectator at Executions (uncredited),ACTOR
134114,tm138416,Annie Esmond,The Cook's Wife (uncredited),ACTOR
1089159,tm138416,William Heughan,Kingston (uncredited),ACTOR
90632,tm138416,Arthur Howard,Kitchen Helper (uncredited),ACTOR
134116,tm138416,Judy Kelly,Lady Rochford (uncredited),ACTOR
138245,tm138416,Wally Patch,Butcher in Kitchen (uncredited),ACTOR
105783,tm138416,Hay Petrie,The King's Barber (uncredited),ACTOR
11110,tm138416,Terry-Thomas,Man (uncredited),ACTOR
154153,tm138416,John Turnbull,Hans Holbein (uncredited),ACTOR
72302,tm138416,Alexander Korda,,DIRECTOR
392673,tm56594,Jackie Robinson,himself,ACTOR
7280,tm56594,Ruby Dee,Rae Robinson,ACTOR
49043,tm56594,Minor Watson,"Branch Rickey, President Brooklyn Dodgers",ACTOR
106309,tm56594,Louise Beavers,Jackie's Mother,ACTOR
130288,tm56594,Richard Lane,"Clay Hopper, Montreal Manager",ACTOR
15256,tm56594,Harry Shannon,"Frank Shaughnessy, Dodger Executive",ACTOR
151259,tm56594,Ben Lessy,"Shorty, Montreal Player",ACTOR
571867,tm56594,William 'Bill' Spaulding,Bill Spaulding (as Bill Spaulding),ACTOR
27355,tm56594,Billy Wayne,Clyde Sukeforth,ACTOR
205951,tm56594,Joel Fluellen,Mack Robinson,ACTOR
90314,tm56594,Bernie Hamilton,Ernie,ACTOR
150870,tm56594,Kenny Washington,Tigers Manager,ACTOR
25663,tm56594,Pat Flaherty,Karpen,ACTOR
94606,tm56594,Larry McGrath,Umpire,ACTOR
100488,tm56594,Emmett Smith,Catcher,ACTOR
554380,tm56594,George Dockstader,Bill,ACTOR
563574,tm56594,Howard Louis McNeely,Jackie as a Boy,ACTOR
151517,tm56594,Alfred E. Green,,DIRECTOR
175600,tm75528,Elmo Lincoln,Tarzan,ACTOR
96167,tm75528,Enid Markey,Jane Porter,ACTOR
155310,tm75528,Gordon Griffith,Young Tarzan,ACTOR
155803,tm75528,True Boardman,John Clayton - Lord Greystoke,ACTOR
191011,tm75528,Kathleen Kirkham,Alice Clayton - Lady Greystoke,ACTOR
571564,tm75528,George B. French,Binns - a Sailor,ACTOR
22464,tm75528,Colin Kenny,Greystoke's Nephew,ACTOR
173638,tm75528,Thomas Jefferson,Prof. Porter,ACTOR
2259429,tm75528,Bessie Toner,Bar Maid,ACTOR
2259917,tm75528,Jack Wilson,Captain of the Fuwalda,ACTOR
156141,tm75528,Louis Morrison,Innkeeper,ACTOR
27180,tm75528,Eugene Pallette,,ACTOR
155819,tm75528,Fred L. Wilson,,ACTOR
55259,tm75528,Rex Ingram,(uncredited),ACTOR
151835,tm75528,Madame Sul-Te-Wan,Esmeralda - Jane's Maid (uncredited),ACTOR
220059,tm75528,Scott Sidney,,DIRECTOR
29634,tm264738,William Keighley,,DIRECTOR
28774,tm22806,Lillian Gish,The Woman Who Rocks the Cradle,ACTOR
41680,tm22806,Mae Marsh,The Dear One (Modern Story),ACTOR
55726,tm22806,Robert Harron,The Boy (Modern Story),ACTOR
55727,tm22806,F.A. Turner,The Girl's Father (Modern Story),ACTOR
55728,tm22806,Sam De Grasse,Arthur Jenkins (Modern Story),ACTOR
27289,tm22806,Vera Lewis,Mary T. Jenkins (Modern Story),ACTOR
55730,tm22806,Lillian Langdon,"Mary, the Mother (Judean Story)",ACTOR
55729,tm22806,Olga Grey,Mary Magdalene (Judean Story),ACTOR
55731,tm22806,Erich von Ritzau,First Pharisee (Judean Story),ACTOR
55732,tm22806,Bessie Love,The Bride of Cana (Judean Story),ACTOR
55733,tm22806,Margery Wilson,Brown Eyes (French Story),ACTOR
27180,tm22806,Eugene Pallette,Prosper Latour (French Story),ACTOR
55734,tm22806,Spottiswoode Aitken,Brown Eyes' Father (French Story),ACTOR
55735,tm22806,Ruth Handforth,Brown Eyes' Mother (French Story),ACTOR
55736,tm22806,Elmer Clifton,The Rhapsode (Babylonian Story),ACTOR
55738,tm22806,Seena Owen,Princess Beloved (Attarea) (Babylonian Story),ACTOR
27335,tm22806,Carl Stockdale,King Nabonidus (Babylonian Story),ACTOR
74193,tm22806,Mary Alden,Uplifter,ACTOR
586035,tm22806,Pearl Elmore,Uplifter,ACTOR
306700,tm22806,Julia Mackley,Uplifter,ACTOR
74192,tm22806,Miriam Cooper,The Friendless One,ACTOR
108229,tm22806,Walter Long,The Musketeer of the Slums / Babylonian Warrior,ACTOR
24733,tm22806,Tom Wilson,The Kindly Policeman,ACTOR
74194,tm22806,Ralph Lewis,The Governor,ACTOR
21781,tm22806,Lloyd Ingraham,Judge of the Court,ACTOR
569623,tm22806,John P. McCarthy,Prison Guard,ACTOR
14726,tm22806,Monte Blue,The Strike Leader,ACTOR
182731,tm22806,Marguerite Marsh,Debutante,ACTOR
579874,tm22806,Edward Dillon,Crook,ACTOR
156618,tm22806,Billy Quirk,Bartender,ACTOR
74200,tm22806,Howard Gaye,Jesus Christ / Cardinal de Lorraine,ACTOR
586733,tm22806,William H. Brown,Father of the Bride of Cana / Warden,ACTOR
578973,tm22806,George Walsh,The Bridegroom of Cana,ACTOR
42890,tm22806,W.S. Van Dyke,Cana Wedding Guest,ACTOR
575639,tm22806,Allan Sears,The Mercenary,ACTOR
586962,tm22806,Frank Bennett,Charles IX,ACTOR
74199,tm22806,Maxfield Stanley,Henri III,ACTOR
69186,tm22806,Josephine Crowell,Catherine de Médici,ACTOR
156615,tm22806,Constance  Talmadge,Marguerite de Navarre / The Mountain Girl,ACTOR
154008,tm22806,W.E. Lawrence,Henri de Navarre,ACTOR
74195,tm22806,Joseph Henabery,L'amiral de Coligny / Defendant,ACTOR
573569,tm22806,Chandler House,Page,ACTOR
55737,tm22806,Alfred Paget,Prince Belshazzar,ACTOR
51746,tm22806,Tully Marshall,High Priest of Bel / Friend of the Musketeer,ACTOR
584887,tm22806,Dore Davidson,The Friendly Neighbor,ACTOR
138547,tm22806,Taylor N. Duncan,Captain of the Gateg / Bodyguard of the Princess Beloved,ACTOR
156642,tm22806,Owen Moore,Extra (uncredited),ACTOR
138182,tm22806,Frank Borzage,Extra (uncredited),ACTOR
152749,tm22806,Karl Brown,Extra (uncredited),ACTOR
24710,tm22806,Frank Campeau,Extra (uncredited),ACTOR
106661,tm22806,Constance Collier,Extra (uncredited),ACTOR
51911,tm22806,Donald Crisp,Extra (uncredited),ACTOR
134050,tm22806,Nigel De Brulier,Extra (uncredited),ACTOR
576342,tm22806,Clarence Geldart,Extra (uncredited),ACTOR
63069,tm22806,Dell Henderson,Extra (uncredited),ACTOR
47773,tm22806,Russell Hicks,Extra (uncredited),ACTOR
584986,tm22806,DeWolf Hopper Sr.,Extra (uncredited),ACTOR
21771,tm22806,Wilfred Lucas,Extra (uncredited),ACTOR
56588,tm22806,Francis McDonald,Extra (uncredited),ACTOR
71573,tm22806,Vester Pegg,Extra (uncredited),ACTOR
206026,tm22806,Herbert Sutch,Extra (uncredited),ACTOR
238109,tm22806,Herbert Beerbohm Tree,Extra (uncredited),ACTOR
79611,tm22806,King Vidor,Extra (uncredited),ACTOR
584957,tm22806,Hal Wilson,Extra (uncredited),ACTOR
576346,tm22806,Tammany Young,Extra (uncredited),ACTOR
173430,tm22806,Sylvia Ashton,Woman at Jenkins Employees Dance (uncredited),ACTOR
74196,tm22806,Jennie Lee,Woman at Jenkins Employees Dance (uncredited),ACTOR
74198,tm22806,George Beranger,Second Priest of Bel (uncredited),ACTOR
24706,tm22806,Kitty Bradbury,Jenkins Party Guest (uncredited),ACTOR
34568,tm22806,Tod Browning,Crook (uncredited),ACTOR
475701,tm22806,Frank Brownlee,The Mountain Girl's Brother (uncredited),ACTOR
173699,tm22806,Kate Bruce,Old Babylonian Mother / The City Mother (uncredited),ACTOR
220119,tm22806,Edward Burns,Charioteer of the Priest of Bel (uncredited),ACTOR
28654,tm22806,Noble Johnson,Babylonian Soldier (uncredited),ACTOR
138553,tm22806,George Fawcett,Babylonian Judge (uncredited),ACTOR
583759,tm22806,Jewel Carmen,Favorite of the Harem (uncredited),ACTOR
207794,tm22806,Carol Dempster,Favorite of the Harem (uncredited),ACTOR
106315,tm22806,Mildred Harris,Favorite of the Harem (uncredited),ACTOR
585927,tm22806,Daisy Jefferson,Favorite of the Harem (uncredited),ACTOR
209258,tm22806,Carmel Myers,Favorite of the Harem (uncredited),ACTOR
212802,tm22806,Eve Southern,Favorite of the Harem (uncredited),ACTOR
212818,tm22806,Pauline Starke,Favorite of the Harem (uncredited),ACTOR
220144,tm22806,Natalie Talmadge,Favorite of the Harem (uncredited),ACTOR
156429,tm22806,Ethel Grey Terry,Favorite of the Harem (uncredited),ACTOR
155938,tm22806,Francis Carpenter,Child in Epilogue (uncredited),ACTOR
580941,tm22806,Virginia Lee Corbin,Child in Epilogue (uncredited),ACTOR
580869,tm22806,Peggy Cartwright,Little Girl (uncredited),ACTOR
13367,tm22806,Gino Corrado,The Runner (uncredited),ACTOR
138538,tm22806,William Courtright,Second Pharisee (uncredited),ACTOR
21170,tm22806,Erich von Stroheim,Second Pharisee (uncredited),ACTOR
90205,tm22806,Max Davidson,Kindly Neighbor (uncredited),ACTOR
136048,tm22806,Douglas Fairbanks,Man on White Horse (uncredited),ACTOR
39501,tm22806,Julia Faye,Bit Role (uncredited),ACTOR
585951,tm22806,Clyde E. Hopkins,Jenkins's Secretary (uncredited),ACTOR
586964,tm22806,Alberta Lee,Wife of The Kindly Neighbor (uncredited),ACTOR
175600,tm22806,Elmo Lincoln,The Mighty Man of Valor (uncredited),ACTOR
156415,tm22806,Loyola O'Connor,Attarea's Slave (uncredited),ACTOR
155886,tm22806,Wallace Reid,Boy Killed in Battle (uncredited),ACTOR
220037,tm22806,Alma Rubens,Girl at the Marriage Market (uncredited),ACTOR
151835,tm22806,Madame Sul-Te-Wan,Girl at the Marriage Market (uncredited),ACTOR
74197,tm22806,George Siegmann,Cyrus (uncredited),ACTOR
155932,tm22806,Raymond Wells,Counselor to Charles IX (uncredited),ACTOR
585774,tm22806,Winifred Westover,The Favorite of Egibi (uncredited),ACTOR
53489,tm22806,David Butler,Babylonian Soldier (uncredited),ACTOR
55739,tm22806,D.W. Griffith,,DIRECTOR
26187,tm5458,Burt Lancaster,Frankie Madison,ACTOR
103311,tm5458,Lizabeth Scott,Kay Lawrence,ACTOR
21481,tm5458,Kirk Douglas,"Noll ""Dink"" Turner",ACTOR
66739,tm5458,Wendell Corey,Dave,ACTOR
113448,tm5458,Kristine Miller,Alexis Richardson,ACTOR
24052,tm5458,George Rigaud,Maurice,ACTOR
12934,tm5458,Marc Lawrence,Nick Palestro,ACTOR
36598,tm5458,Mike Mazurki,Dan,ACTOR
14873,tm5458,Mickey Knox,Skinner,ACTOR
567400,tm5458,Roger Neury,Felix,ACTOR
21776,tm5458,Bobby Barber,Newsboy (uncredited),ACTOR
27214,tm5458,Brooks Benedict,Nightclub Patron (uncredited),ACTOR
901160,tm5458,John Bishop,Ben (uncredited),ACTOR
23835,tm5458,Charles D. Brown,Lt. Hollaran (uncredited),ACTOR
13367,tm5458,Gino Corrado,George (uncredited),ACTOR
14739,tm5458,Jean Del Val,Henri the Chef (uncredited),ACTOR
153881,tm5458,Jimmie Dundee,Hijack Driver (uncredited),ACTOR
22477,tm5458,Franklyn Farnum,Nightclub Patron (uncredited),ACTOR
